,molecule_chembl_id,canonical_smiles,bioactivity_class,MolecularWeight,LogP,NumHDonors,NumHAcceptors,PIC50
4670,CHEMBL3780131,COc1nc(Oc2ccc(C(=O)OCC(C)N(C)C)cc2)nc(Oc2ccc(C(=O)OCC(C)N(C)C)cc2)n1,inactive,553.6160000000002,3.678600000000003,0.0,12.0,3.9566377219788706
4672,CHEMBL3785861,CCCCCCCNC(=O)Oc1ccc2c(c1)CN(C)C(c1cc[nH]c1)N2C,active,384.52400000000006,4.653900000000003,2.0,4.0,6.069560405233299
4673,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,275.352,1.7739,1.0,4.0,7.494850021680094
4674,CHEMBL3786544,CCCN1Cc2cc(O)ccc2N(C)C1c1ccccc1,inactive,282.387,3.7528000000000024,1.0,3.0,3.5539290642989947
4675,CHEMBL3787307,CC(C)N1Cc2cc(O)ccc2N(C)C1c1ccccc1,inactive,282.387,3.7512000000000025,1.0,3.0,3.596879478824182
4676,CHEMBL3786666,CN1Cc2cc(O)ccc2N(C)C1c1c(Cl)cccc1Cl,inactive,323.22299999999996,4.2794000000000025,1.0,3.0,4.8696662315049934
4677,CHEMBL3785481,CN1Cc2cc(O)ccc2N(C)C1c1cccc2ccccc12,inactive,304.39300000000003,4.1258000000000035,1.0,3.0,3.4663550212012373
4678,CHEMBL3786655,CN1Cc2cc(O)ccc2N(C)C1c1cc[nH]c1,inactive,243.31,2.3007,2.0,3.0,3.935916564036404
4679,CHEMBL3785526,CN1Cc2cc(O)ccc2N(C)C1c1ccoc1,inactive,244.29399999999998,2.5656000000000008,1.0,4.0,3.4663550212012373
4680,CHEMBL3786843,CN1Cc2cc(O)ccc2N(C)C1c1cccs1,inactive,260.36199999999997,3.0341000000000014,1.0,4.0,3.646276062411051
4681,CHEMBL3786447,CN1Cc2cc(O)ccc2N(C)C1c1ccncc1,inactive,255.321,2.3676000000000004,1.0,4.0,3.6154673845057514
4682,CHEMBL3787666,CN1Cc2cc(O)ccc2N(C)C1c1ccc(F)cc1,inactive,272.323,3.1117000000000017,1.0,3.0,3.8434508486682186
4683,CHEMBL3785229,COc1ccccc1C1N(C)Cc2cc(O)ccc2N1C,inactive,284.359,2.981200000000001,1.0,4.0,3.714892970433188
4684,CHEMBL3785187,COc1ccc(C2N(C)Cc3cc(O)ccc3N2C)cc1,inactive,284.359,2.981200000000002,1.0,4.0,3.983802646487561
4685,CHEMBL3785803,Cc1ccccc1C1N(C)Cc2cc(O)ccc2N1C,inactive,268.36,3.2810200000000016,1.0,3.0,3.8434508486682186
4686,CHEMBL3786323,Cc1cccc(C2N(C)Cc3cc(O)ccc3N2C)c1,inactive,268.36,3.2810200000000016,1.0,3.0,3.359518563029578
4687,CHEMBL3786589,Cc1ccc(C2N(C)Cc3cc(O)ccc3N2C)cc1,inactive,268.36,3.2810200000000016,1.0,3.0,3.9590023075765095
4688,CHEMBL3786505,CN1Cc2cc(O)ccc2N(C)C1c1cccc(Cl)c1,inactive,288.778,3.626000000000003,1.0,3.0,3.6154673845057514
4689,CHEMBL3785644,CN1Cc2cc(O)ccc2N(C)C1c1ccc(Cl)cc1,inactive,288.778,3.626000000000002,1.0,3.0,3.627824713884936
4690,CHEMBL3785808,CN1Cc2cc(O)ccc2N(C)C1c1ccccc1,inactive,254.333,2.9726000000000017,1.0,3.0,3.485452247339714
4691,CHEMBL3786651,COc1cccc2c1CC[C@H](NC(=O)N(C)C)C2,active,248.32599999999996,1.8237,1.0,2.0,7.701146923590294
4692,CHEMBL3786516,COc1ccc2c(c1)CCC(NC(=O)N(C)C)C2,active,248.32599999999996,1.8237,1.0,2.0,7.785686102575601
4693,CHEMBL3787502,COc1ccc2c(c1)C[C@@H](NC(=O)N(C)C)CC2,active,248.32599999999996,1.8236999999999999,1.0,2.0,7.6495581434649385
4694,CHEMBL3785269,COc1cccc2c1CCC(NS(=O)(=O)N(C)C)C2,active,284.38100000000003,0.9484999999999999,1.0,3.0,7.9186526921958675
4695,CHEMBL3787223,COc1ccc2c(c1)CCC(NS(=O)(=O)N(C)C)C2,active,284.38100000000003,0.9484999999999999,1.0,3.0,7.770318157682325
4696,CHEMBL3786448,COc1ccc2c(c1)CC(NS(=O)(=O)N(C)C)CC2,active,284.3810000000001,0.9484999999999999,1.0,3.0,7.800793520838342
4697,CHEMBL3786937,CN(C)C(=O)N[C@H]1CCc2c(O)cccc2C1,active,234.29899999999998,1.5207,2.0,2.0,6.879327376717392
4698,CHEMBL3785391,CN(C)C(=O)NC1CCc2cc(O)ccc2C1,active,234.29899999999998,1.5206999999999997,2.0,2.0,8.145086977692145
4699,CHEMBL3785207,CN(C)C(=O)N[C@H]1CCc2ccc(O)cc2C1,active,234.29899999999998,1.5206999999999997,2.0,2.0,6.985899678480379
4700,CHEMBL3786873,CN(C)S(=O)(=O)NC1CCc2c(O)cccc2C1,active,270.35400000000004,0.6454999999999999,2.0,3.0,7.510744831630739
4701,CHEMBL3786442,CN(C)S(=O)(=O)N[C@H]1CCc2cc(O)ccc2C1,active,270.35400000000004,0.6455000000000003,2.0,3.0,7.554863031286696
4702,CHEMBL3786719,CN(C)S(=O)(=O)NC1CCc2ccc(O)cc2C1,active,270.35400000000004,0.6454999999999997,2.0,3.0,7.432150549426893
4703,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1.0,2.0,8.123205023799299
4705,CHEMBL1929043,COc1c(CC=C(C)C)c(O)cc2c1C[C@H](c1ccc(O)c(CC=C(C)C)c1O)CO2,inactive,424.53700000000026,5.548100000000007,3.0,5.0,4.809668301829708
4706,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,active,287.35900000000004,1.8503,1.0,4.0,6.522878745280337
4707,CHEMBL355160,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CC3CCCCC3)CC1)C2,active,385.54800000000034,4.7412000000000045,0.0,4.0,8.045757490560675
4708,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0.0,4.0,8.154901959985743
4709,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0.0,4.0,7.958607314841775
4713,CHEMBL3818616,O=C1/C(=C/C2CCN(Cc3ccccc3)CC2)Cc2cccc(O)c21,active,333.43100000000004,3.969600000000004,1.0,3.0,6.196542884351586
4715,CHEMBL168938,COc1cc2c(cc1OC)C(=O)/C(=C/C1CCN(Cc3ccccc3)CC1)C2,active,377.48400000000015,4.281200000000004,0.0,4.0,7.236572006437063
4716,CHEMBL3819220,COc1ccc2c(c1)C(=O)/C(=C/C1CCN(Cc3ccccc3)CC1)C2,active,347.4580000000001,4.272600000000004,0.0,3.0,6.465973893943865
4718,CHEMBL3818084,COc1ccc2c(c1)C/C(=C\C1CCN(Cc3ccccc3)CC1)C2=O,active,347.4580000000001,4.272600000000004,0.0,3.0,7.366531544420414
4719,CHEMBL3818801,O=C1/C(=C/C2CCN(Cc3ccccc3)CC2)Cc2cc3c(cc21)OCO3,active,361.44100000000014,3.9927000000000037,0.0,4.0,6.1220530483708115
4720,CHEMBL3819531,COc1cccc(CN2CCC(/C=C3\Cc4cc(OC)ccc4C3=O)CC2)c1,active,377.48400000000015,4.281200000000004,0.0,4.0,6.069050968832477
4721,CHEMBL3819113,COc1cccc(CN2CCC(/C=C3\Cc4ccc(OC)cc4C3=O)CC2)c1,inactive,377.48400000000015,4.281200000000004,0.0,4.0,4.462180904926726
4722,CHEMBL3819574,COc1cccc(CN2CCC(/C=C3\Cc4cccc(OC)c4C3=O)CC2)c1,inactive,377.4840000000002,4.281200000000004,0.0,4.0,4.915245036820646
4723,CHEMBL3819247,COc1ccc2c(c1)C(=O)/C(=C/C1CCN(Cc3ccc4c(c3)OCO4)CC1)C2,inactive,391.4670000000002,4.001300000000003,0.0,5.0,4.598685637308212
4724,CHEMBL3818918,COc1cccc2c1C(=O)/C(=C/C1CCN(Cc3ccc4c(c3)OCO4)CC1)C2,inactive,391.4670000000002,4.001300000000003,0.0,5.0,4.953309778629943
4725,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,275.352,1.7739,1.0,4.0,7.096910013008056
4726,CHEMBL3819024,O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)ccc(C(CCCCCCCCc2ccc(O)cc2)c2c(O)cccc2O)c1O,inactive,684.8700000000006,9.88719999999999,7.0,8.0,4.513286224017515
4727,CHEMBL3818374,O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)ccc(C(CCCCCCCCc2ccc(O)c(O)c2)c2c(O)cccc2O)c1O,inactive,700.8690000000006,9.59279999999999,8.0,9.0,4.897566294318664
4733,CHEMBL477772,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,active,437.52900000000017,3.1390400000000005,2.0,8.0,6.031517051446065
4734,CHEMBL3818089,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,active,394.51500000000004,3.8325000000000036,2.0,4.0,6.137272471682025
4736,CHEMBL3819231,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(OC)c1O,active,424.5410000000001,3.841100000000004,2.0,5.0,6.493494967595128
4740,CHEMBL3819548,O=C(/C=C/c1ccccc1)NCCC1CCN(Cc2ccccc2)CC1,active,348.49000000000007,4.118300000000003,1.0,2.0,6.386158178123931
4741,CHEMBL3819383,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1OC(C)=O,active,436.55200000000013,4.052200000000004,1.0,5.0,6.4698003017969175
4742,CHEMBL3818689,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC,active,408.54200000000014,4.135500000000004,1.0,4.0,6.279014255846261
4743,CHEMBL3818512,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,active,378.51600000000013,4.126900000000004,1.0,3.0,6.161150909262744
4744,CHEMBL3819083,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,active,438.56800000000015,4.1441000000000034,1.0,5.0,6.6307841425898575
4746,CHEMBL3818990,O=C(/C=C/c1ccc(Cl)cc1)NCCC1CCN(Cc2ccccc2)CC1,active,382.9350000000001,4.771700000000004,1.0,2.0,6.441291429466834
4747,CHEMBL3818782,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)NCCC1CCN(Cc2ccccc2)CC1,active,393.4870000000002,4.026500000000003,1.0,4.0,6.4723700991286615
4749,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0.0,4.0,7.511449283499555
4754,CHEMBL3823538,COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4cccc(C)c4)CC3)c2c1,inactive,419.5690000000002,4.445920000000004,2.0,3.0,4.8696662315049934
4758,CHEMBL3824362,COc1ccc2[nH]cc(CCNC(=O)C3CCN(Cc4ccccc4)CC3)c2c1,inactive,391.51500000000016,3.7474000000000025,2.0,3.0,4.912928794093465
4762,CHEMBL3824248,O=C(CCc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,active,389.5430000000002,4.519000000000005,2.0,2.0,6.5638373529592435
4763,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0.0,4.0,6.920818753952375
4764,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1.0,2.0,6.346787486224656
4765,CHEMBL3828259,Cc1cc(=O)oc2cc(OCCCN(C)Cc3cccc(OC(=O)NCCCCCc4ccccc4)c3)ccc12,active,542.6760000000003,6.5037200000000075,1.0,6.0,7.094204119632131
4766,CHEMBL3827734,CN(CCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,active,582.7410000000006,7.074100000000008,1.0,6.0,7.046240308266771
4767,CHEMBL3827064,CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,active,578.7090000000005,7.348500000000008,1.0,6.0,6.4089353929735005
4768,CHEMBL3828631,CN(CCCOc1ccc2cc(-c3ccccc3)c(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,active,604.7470000000004,7.862300000000008,1.0,6.0,6.903089986991944
4769,CHEMBL3827589,COc1ccc(-c2cc3ccc(OCCCN(C)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4)cc3oc2=O)cc1,active,634.7730000000004,7.870900000000009,1.0,7.0,6.505845405981557
4770,CHEMBL812,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],active,261.11899999999997,-2.4244999999999974,0.0,2.0,6.455931955649724
4771,CHEMBL3828679,CCCCCCCCCC(C)C1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-],active,501.50600000000026,2.0336200000000018,0.0,4.0,6.337242168318426
4774,CHEMBL3827624,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C(C)(C)C)OC2.[Br-],inactive,403.3170000000001,-0.6970799999999968,0.0,4.0,3.958607314841775
4775,CHEMBL3827347,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C(C)C)OC2.[Br-],inactive,389.2900000000001,-1.0871799999999965,0.0,4.0,3.585026652029182
4776,CHEMBL3827449,CCCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-],inactive,389.2900000000001,-0.9430799999999959,0.0,4.0,3.853871964321762
4777,CHEMBL3828273,CCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-],inactive,375.26300000000003,-1.3331799999999965,0.0,4.0,3.5528419686577806
4778,CHEMBL3828739,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C)(C)OC2.[Br-],inactive,375.26300000000003,-1.3331799999999965,0.0,4.0,3.3010299956639813
4779,CHEMBL3828644,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C)OC2.[Br-],inactive,361.23600000000005,-1.7232799999999961,0.0,4.0,3.8239087409443187
4780,CHEMBL3827856,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COCOC2.[Br-],inactive,347.209,-2.111779999999996,0.0,4.0,3.886056647693163
4781,CHEMBL3827058,COc1ccc(-c2cc3cc(OCCCN(C)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4)ccc3oc2=O)cc1,active,634.7730000000004,7.8709000000000096,1.0,7.0,6.747146969020107
4782,CHEMBL3827189,CN(CCCOc1ccc2cc(-c3ccc(Cl)cc3)c(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,active,639.1920000000001,8.515700000000004,1.0,6.0,6.045757490560675
4783,CHEMBL440526,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,active,480.60500000000036,5.752700000000006,1.0,6.0,7.42712839779952
4784,CHEMBL3827288,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,active,534.6970000000005,6.631500000000007,1.0,6.0,7.665546248849069
4785,CHEMBL128390,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4cccnc4oc3c2)c1,active,531.6530000000005,6.3009000000000075,1.0,7.0,7.886056647693163
4786,CHEMBL3827432,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCc2ccccc2)c1,active,542.6760000000004,6.585400000000007,1.0,6.0,6.962573502059376
4787,CHEMBL3828293,CN(CCCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,active,556.7030000000004,6.975500000000007,1.0,6.0,7.055024091587952
4788,CHEMBL3828693,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3ccc(=O)oc3c2)c1,active,508.65900000000045,6.532900000000007,1.0,6.0,7.94692155651658
4789,CHEMBL3827610,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,active,562.7510000000003,7.411700000000009,1.0,6.0,7.73754891026957
4790,CHEMBL3827044,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(c2)Oc2ncccc2C3)c1,active,545.7240000000004,7.518000000000009,1.0,6.0,8.159893905543242
4791,CHEMBL3828054,O=C(NCCCCCc1ccccc1)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,active,538.6040000000004,5.513200000000006,1.0,8.0,6.5934598195660445
4792,CHEMBL3827220,O=C(NCCCCCc1ccccc1)Oc1cccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,active,538.6040000000004,5.513200000000006,1.0,8.0,6.035269078946371
4793,CHEMBL3828696,CCCCCCCNC(=O)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,active,490.5600000000003,5.070600000000004,1.0,8.0,6.669586226650809
4795,CHEMBL3827950,O=C(NCCCCCc1ccccc1)Oc1ccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,inactive,524.5770000000003,5.454100000000006,1.0,8.0,4.319664486585436
4797,CHEMBL3826998,CCCCCCCNC(=O)Oc1ccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,inactive,476.53300000000024,5.011500000000004,1.0,8.0,3.802719441874381
4798,CHEMBL3828443,CCCCCCCNC(=O)Oc1cccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,active,476.5330000000003,5.011500000000004,1.0,8.0,6.153662887870195
4801,CHEMBL3828586,NC(=O)c1cc[n+](CCCCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],inactive,517.222,-5.362499999999997,3.0,4.0,3.113509274827518
4802,CHEMBL3828385,NC(=O)c1cc[n+](CCCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],inactive,503.19500000000005,-5.752599999999998,3.0,4.0,2.8068754016455384
4803,CHEMBL3828381,NC(=O)c1cc[n+](CCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],inactive,489.168,-6.1427,3.0,4.0,2.7772835288524167
4804,CHEMBL3827575,NC(=O)c1cc[n+](CC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],inactive,475.141,-6.532800000000001,3.0,4.0,2.728158393463501
4805,CHEMBL748,C[n+]1ccccc1/C=N/O.[Cl-],inactive,172.615,-2.6767999999999983,1.0,2.0,2.9172146296835497
4806,CHEMBL291233,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-],inactive,359.21299999999997,-5.482399999999997,2.0,5.0,3.040958607678906
4807,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0.0,4.0,8.0
4815,CHEMBL3965783,O=C(/C=C/c1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1,active,380.4880000000001,3.5295000000000023,3.0,4.0,6.00436480540245
4818,CHEMBL3818089,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,active,394.51500000000004,3.8325000000000036,2.0,4.0,6.4089353929735005
4819,CHEMBL3916769,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c(OC)c1,active,408.54200000000014,4.135500000000004,1.0,4.0,6.200659450546418
4820,CHEMBL3905695,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1,active,378.5160000000001,4.126900000000004,1.0,3.0,6.309803919971486
4821,CHEMBL3818512,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,active,378.51600000000013,4.126900000000004,1.0,3.0,6.1249387366083
4822,CHEMBL3818689,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC,active,408.54200000000014,4.135500000000004,1.0,4.0,6.585026652029182
4826,CHEMBL3901082,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)C1CCN(Cc2ccccc2)CC1,inactive,424.5480000000003,4.179980000000003,1.0,5.0,4.192464971931146
4828,CHEMBL3910142,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,active,452.6020000000004,4.960180000000005,1.0,5.0,7.5376020021010435
4829,CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,inactive,272.175,3.327300000000002,0.0,2.0,3.3010299956639813
4830,CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,inactive,187.286,2.1826,0.0,1.0,3.3010299956639813
4831,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0.0,4.0,8.045757490560675
4832,CHEMBL3291019,C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1,active,452.6020000000004,4.960180000000006,1.0,5.0,6.455931955649724
4833,CHEMBL3960962,c1ccc(COc2ccc(CN3CCc4ccccc4C3)cc2)cc1,inactive,329.44300000000004,4.8239000000000045,0.0,2.0,3.6989700043360187
4834,CHEMBL1903032,CCOc1ccc(-n2c(SCc3nc(-c4ccccc4C)no3)nnc2-c2ccccc2)cc1,inactive,469.57000000000016,5.983720000000005,0.0,8.0,3.0
4835,CHEMBL3931517,O=C(COc1ccccc1)N1CCN(C2CCN(Cc3ccccc3)CC2)CC1,inactive,393.5310000000002,2.874200000000001,0.0,4.0,4.366531544420414
4836,CHEMBL3969241,O=C(c1ccccc1F)N1CCN(C2CCN(Cc3ccccc3)CC2)CC1,inactive,381.4950000000001,3.2481000000000027,0.0,3.0,3.6989700043360187
4837,CHEMBL3939698,Fc1ccccc1COc1ccccc1CNCCN1CCOCC1,inactive,344.43000000000023,2.826500000000001,1.0,4.0,3.3010299956639813
4838,CHEMBL1485276,O=S(=O)(NCCSc1nnc(-c2ccco2)n1-c1ccccc1)c1ccccc1,inactive,426.52300000000014,3.5979000000000028,1.0,7.0,3.0
4840,CHEMBL3926757,COc1ccc(CN2CC=C(c3ccc(F)cc3)CC2)cc1OCc1ccccc1,inactive,403.4970000000002,5.702600000000006,0.0,3.0,3.6989700043360187
4841,CHEMBL3965046,CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4)cc3)CC2)CC1,inactive,407.5580000000002,3.3609000000000018,0.0,4.0,4.508638306165727
4842,CHEMBL1459580,O=C(COc1ccc(Cl)cc1Cl)Nc1ccc(CN2CCCCC2)cc1,active,393.3140000000003,4.996800000000004,1.0,3.0,7.522878745280337
4843,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0.0,4.0,7.045757490560675
4845,CHEMBL3950130,CC(C)Cc1ccc(/C=C2\Oc3ccccc3C2=O)cc1,active,278.35099999999994,4.501300000000004,0.0,2.0,6.008773924307505
4847,CHEMBL3921061,CN(C)C(=O)Oc1cccc(C(=O)/C=C/c2ccc(O)cc2)c1,active,311.337,3.348700000000002,1.0,4.0,6.060480747381382
4850,CHEMBL353468,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3C)CC1)C2,active,393.5270000000002,4.669520000000005,0.0,4.0,6.614393726401688
4851,CHEMBL170946,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C)c3)CC1)C2,active,393.5270000000002,4.669520000000005,0.0,4.0,7.055517327849832
4852,CHEMBL354848,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(C)cc3)CC1)C2,active,393.5270000000002,4.669520000000005,0.0,4.0,6.896196279044043
4853,CHEMBL3943450,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3F)CC1)C2,active,397.4900000000002,4.500200000000004,0.0,4.0,7.494850021680094
4854,CHEMBL3927363,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)c3)CC1)C2,active,397.4900000000002,4.500200000000004,0.0,4.0,7.267606240177032
4855,CHEMBL3985059,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(F)cc3)CC1)C2,active,397.4900000000002,4.500200000000004,0.0,4.0,7.3872161432802645
4856,CHEMBL3933395,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3Cl)CC1)C2,active,413.94500000000016,5.014500000000005,0.0,4.0,7.013228265733755
4857,CHEMBL3960861,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)c3)CC1)C2,active,413.94500000000016,5.014500000000005,0.0,4.0,6.943095148663527
4863,CHEMBL435071,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc([N+](=O)[O-])c3)CC1)C2,active,424.49700000000024,4.269300000000004,0.0,6.0,6.185752404268079
4865,CHEMBL3910513,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccn3)CC1)C2,active,380.48800000000017,3.7561000000000027,0.0,5.0,6.8326826652518236
4866,CHEMBL3891369,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ncccc3C)CC1)C2,active,394.5150000000002,4.0645200000000035,0.0,5.0,6.94692155651658
4867,CHEMBL3919441,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C)n3)CC1)C2,active,394.5150000000002,4.0645200000000035,0.0,5.0,7.136677139879544
4868,CHEMBL3900401,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ncc(C)cc3C)CC1)C2,active,408.54200000000026,4.372940000000004,0.0,5.0,6.089375595110798
4869,CHEMBL3928343,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)n3)CC1)C2,active,398.4780000000002,3.8952000000000035,0.0,5.0,6.709965388637482
4870,CHEMBL3944652,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)n3)CC1)C2,active,414.93300000000016,4.409500000000004,0.0,5.0,6.054039296422431
4874,CHEMBL3934564,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc4cccc(O)c4n3)CC1)C2,inactive,446.54700000000025,4.614900000000004,1.0,6.0,4.525783735923745
4875,CHEMBL3950063,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(O)c4ncccc34)CC1)C2,inactive,446.54700000000025,4.614900000000004,1.0,6.0,4.679853713888946
4876,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0.0,4.0,7.318758762624412
4877,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1.0,2.0,6.338187314462739
4882,CHEMBL3983017,O=C1/C(=C/c2ccc(Br)cc2)CN(Cc2ccc3ccccc3c2)C/C1=C\c1ccc(Br)cc1,active,573.3280000000002,7.916700000000006,0.0,2.0,6.080921907623926
4885,CHEMBL3910830,Cc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc5ccccc5c4)N2C3c2ccc(C)cc2)cc1,active,511.6940000000002,7.855640000000007,1.0,4.0,6.008773924307505
